ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7261752,HR676161,12/06/2009 06:32:00 AM,051XX S LAKE PARK AVE,0560,ASSAULT,SIMPLE,CTA BUS,false,false,2132,002,4,41,08A,1187536,1871363,2009,02/28/2018 03:56:25 PM,41.802115448,-87.58775136,"(41.802115448, -87.58775136)"
7374291,HS177007,02/23/2010 04:12:00 AM,015XX E 55TH ST,0330,ROBBERY,AGGRAVATED,PARKING LOT/GARAGE(NON.RESID.),false,false,2132,002,4,41,03,1187488,1868839,2010,02/10/2018 03:50:01 PM,41.795190552,-87.588007653,"(41.795190552, -87.588007653)"
7360756,HS162466,02/12/2010 03:30:00 PM,060XX S COTTAGE GROVE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0313,003,20,42,04A,1182602,1865237,2010,02/10/2018 03:50:01 PM,41.785421199,-87.606036193,"(41.785421199, -87.606036193)"
7331384,HS135759,01/24/2010 10:45:00 PM,013XX E 57TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2133,002,5,41,03,1185899,1867470,2010,02/10/2018 03:50:01 PM,41.791471566,-87.593877633,"(41.791471566, -87.593877633)"
7426144,HS228345,03/27/2010 10:30:00 AM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182617,1864574,2010,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7442737,HS244657,04/06/2010 05:45:00 PM,051XX S CORNELL AVE,0460,BATTERY,SIMPLE,STREET,false,false,2132,002,4,41,08B,1187896,1871311,2010,02/10/2018 03:50:01 PM,41.80196418,-87.586432771,"(41.80196418, -87.586432771)"
7389527,HS190696,03/04/2010 07:18:00 AM,016XX E 50TH PL,0560,ASSAULT,SIMPLE,STREET,false,false,2132,002,4,39,08A,1188051,1871841,2010,02/10/2018 03:50:01 PM,41.803414839,-87.585847429,"(41.803414839, -87.585847429)"
7423729,HS225780,03/25/2010 05:50:00 PM,051XX S KENWOOD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,2124,002,4,41,03,1185980,1871258,2010,02/10/2018 03:50:01 PM,41.801864216,-87.593461078,"(41.801864216, -87.593461078)"
7316657,HS117820,01/13/2010 09:23:00 AM,013XX E 57TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,2133,002,5,41,08A,1185899,1867470,2010,02/10/2018 03:50:01 PM,41.791471566,-87.593877633,"(41.791471566, -87.593877633)"
7305529,HS109026,01/07/2010 11:04:00 AM,054XX S HYDE PARK BLVD,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,true,false,2132,002,5,41,04B,1188581,1869377,2010,02/10/2018 03:50:01 PM,41.796640788,-87.583982475,"(41.796640788, -87.583982475)"
7469620,HS269525,04/21/2010 10:40:00 PM,014XX E 56TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0235,002,5,41,03,1186629,1868154,2010,02/10/2018 03:50:01 PM,41.793331254,-87.591179255,"(41.793331254, -87.591179255)"
7435017,HS235323,03/31/2010 05:15:00 PM,051XX S CORNELL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08A,1187876,1871374,2010,02/10/2018 03:50:01 PM,41.802137533,-87.58650411,"(41.802137533, -87.58650411)"
7316001,HS119989,01/14/2010 02:20:00 PM,053XX S HYDE PARK BLVD,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,2132,002,5,41,08B,1188556,1870311,2010,02/10/2018 03:50:01 PM,41.799204348,-87.584044296,"(41.799204348, -87.584044296)"
7350046,HS151529,02/04/2010 03:00:00 PM,050XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2124,002,4,39,08A,1186773,1871970,2010,02/10/2018 03:50:01 PM,41.803799227,-87.590530312,"(41.803799227, -87.590530312)"
7460773,HS262574,04/17/2010 03:30:00 PM,009XX E 62ND ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0313,003,20,42,08B,1183624,1864095,2010,02/10/2018 03:50:01 PM,41.782263667,-87.602324716,"(41.782263667, -87.602324716)"
7448295,HS248471,04/08/2010 11:16:00 PM,013XX E 62ND ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,0314,003,20,42,03,1185906,1864152,2010,02/10/2018 03:50:01 PM,41.782366539,-87.59395659,"(41.782366539, -87.59395659)"
7525297,HS328547,05/27/2010 02:10:00 AM,060XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,08B,1182603,1865142,2010,02/10/2018 03:50:01 PM,41.785160487,-87.606035473,"(41.785160487, -87.606035473)"
7541738,HS343975,06/05/2010 05:30:00 AM,061XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0313,003,20,42,03,1182617,1864574,2010,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7558777,HS361262,06/15/2010 04:00:00 PM,050XX S DREXEL BLVD,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,2124,002,4,39,04B,1183168,1871737,2010,02/10/2018 03:50:01 PM,41.803244589,-87.603758748,"(41.803244589, -87.603758748)"
7684677,HS490872,08/30/2010 10:00:00 PM,061XX S KIMBARK AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0314,003,20,42,08A,1185694,1864646,2010,02/10/2018 03:50:01 PM,41.783727116,-87.594718274,"(41.783727116, -87.594718274)"
7622493,HS426015,07/23/2010 03:00:00 PM,062XX S STONY ISLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0314,003,5,42,03,1187938,1864159,2010,02/10/2018 03:50:01 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
7684231,HS490104,08/30/2010 02:50:00 PM,054XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2131,002,4,41,08B,1186462,1869736,2010,02/10/2018 03:50:01 PM,41.797676337,-87.591741576,"(41.797676337, -87.591741576)"
7611914,HS416459,07/18/2010 12:40:00 AM,060XX S STONY ISLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,true,false,0314,003,5,42,04A,1187910,1865232,2010,02/10/2018 03:50:01 PM,41.785282622,-87.586575085,"(41.785282622, -87.586575085)"
7643862,HS448020,08/05/2010 11:04:00 PM,062XX S CORNELL DR,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,0331,003,5,42,03,1188517,1864048,2010,02/10/2018 03:50:01 PM,41.782019147,-87.584387398,"(41.782019147, -87.584387398)"
7574150,HS366364,06/18/2010 10:30:00 AM,061XX S DREXEL AVE,0460,BATTERY,SIMPLE,STREET,false,false,0313,003,20,42,08B,1183066,1864341,2010,02/10/2018 03:50:01 PM,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
7490441,HS288602,05/03/2010 12:49:00 PM,014XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,false,false,2131,002,4,41,03,1186573,1868948,2010,02/10/2018 03:50:01 PM,41.795511377,-87.59135947,"(41.795511377, -87.59135947)"
7523312,HS326706,05/26/2010 01:00:00 AM,057XX S LAKE SHORE DR,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,0331,003,5,41,03,1189729,1867390,2010,02/10/2018 03:50:01 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
7548694,HS350827,06/09/2010 02:22:00 PM,014XX E 53RD ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,false,false,2131,002,4,41,08B,1186634,1870409,2010,02/10/2018 03:50:01 PM,41.799519025,-87.591089524,"(41.799519025, -87.591089524)"
7564761,HS369482,06/20/2010 10:40:00 AM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0313,003,20,42,08B,1182619,1864499,2010,02/10/2018 03:50:01 PM,41.783395666,-87.605996752,"(41.783395666, -87.605996752)"
7536405,HS338213,06/02/2010 12:15:00 AM,061XX S WOODLAWN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0314,003,20,42,03,1185273,1864480,2010,02/10/2018 03:50:01 PM,41.783281511,-87.596267007,"(41.783281511, -87.596267007)"
7674255,HS474184,08/20/2010 05:00:00 PM,015XX E 53RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2132,002,5,41,03,1187748,1870436,2010,02/10/2018 03:50:01 PM,41.799566646,-87.5870034,"(41.799566646, -87.5870034)"
7656936,HS461664,08/14/2010 03:00:00 AM,060XX S STONY ISLAND AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,true,false,0314,003,5,42,08B,1187910,1865241,2010,02/10/2018 03:50:01 PM,41.785307319,-87.586574798,"(41.785307319, -87.586574798)"
7624734,HS428921,07/24/2010 09:00:00 PM,062XX S LAKE SHORE DR,0560,ASSAULT,SIMPLE,STREET,false,false,0331,003,5,42,08A,1190980,1864034,2010,02/09/2018 03:44:29 PM,41.781921507,-87.575358007,"(41.781921507, -87.575358007)"
7568903,HS365693,06/18/2010 02:43:00 AM,050XX S CORNELL AVE,0560,ASSAULT,SIMPLE,STREET,true,false,2132,002,4,39,08A,1187888,1871685,2010,02/10/2018 03:50:01 PM,41.802990653,-87.586450191,"(41.802990653, -87.586450191)"
7672512,HS477598,08/23/2010 06:44:00 PM,052XX S BLACKSTONE AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1186803,1870721,2010,02/10/2018 03:50:01 PM,41.80037117,-87.590459878,"(41.80037117, -87.590459878)"
7569140,HS373451,06/22/2010 05:00:00 PM,062XX S LAKE SHORE DR,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,false,false,0331,003,5,42,04A,1190885,1864204,2010,02/10/2018 03:50:01 PM,41.782390296,-87.575700803,"(41.782390296, -87.575700803)"
7519450,HS323130,05/24/2010 01:18:00 AM,055XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2133,002,5,41,03,1183844,1868582,2010,02/10/2018 03:50:01 PM,41.794571243,-87.601378095,"(41.794571243, -87.601378095)"
7614530,HS419316,07/19/2010 07:15:00 PM,053XX S INGLESIDE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1183438,1870157,2010,02/10/2018 03:50:01 PM,41.798902649,-87.60281779,"(41.798902649, -87.60281779)"
7668081,HS470020,08/19/2010 03:15:00 AM,016XX E 55TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2132,002,5,41,03,1188342,1868855,2010,02/10/2018 03:50:01 PM,41.795214097,-87.584875563,"(41.795214097, -87.584875563)"
7571789,HS374893,06/23/2010 01:10:00 PM,053XX S WOODLAWN AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1185126,1870163,2010,02/10/2018 03:50:01 PM,41.798879582,-87.596627407,"(41.798879582, -87.596627407)"
7526188,HS328721,05/27/2010 07:25:00 AM,050XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,39,03,1183759,1871899,2010,02/10/2018 03:50:01 PM,41.803675343,-87.60158624,"(41.803675343, -87.60158624)"
7537925,HS340845,06/03/2010 02:24:00 PM,060XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182603,1865176,2010,02/10/2018 03:50:01 PM,41.785253786,-87.606034418,"(41.785253786, -87.606034418)"
7533344,HS327148,05/26/2010 12:15:00 AM,057XX S LAKE SHORE DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0331,003,5,41,03,1189729,1867390,2010,02/10/2018 03:50:01 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
7544448,HS348385,06/08/2010 04:30:00 AM,012XX E 57TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2133,002,5,41,03,1185328,1867458,2010,02/10/2018 03:50:01 PM,41.791452095,-87.595971724,"(41.791452095, -87.595971724)"
7621102,HS424723,07/22/2010 09:20:00 PM,011XX E 54TH PL,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2131,002,4,41,03,1184846,1869303,2010,02/10/2018 03:50:01 PM,41.796526254,-87.597681206,"(41.796526254, -87.597681206)"
7519442,HS323096,05/24/2010 12:45:00 AM,057XX S LAKE SHORE DR,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0331,003,5,41,04B,1189729,1867390,2010,02/10/2018 03:50:01 PM,41.791160785,-87.579836586,"(41.791160785, -87.579836586)"
7553895,HS357642,06/13/2010 12:23:00 PM,050XX S DREXEL BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,true,false,2124,002,4,39,03,1183167,1871764,2010,02/10/2018 03:50:01 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
7501049,HS304159,05/11/2010 04:30:00 PM,061XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1186591,1864744,2010,02/10/2018 03:50:01 PM,41.783974844,-87.591426496,"(41.783974844, -87.591426496)"
7503237,HS306419,05/13/2010 09:50:00 PM,054XX S KENWOOD AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1186008,1869286,2010,02/10/2018 03:50:01 PM,41.796452238,-87.593420644,"(41.796452238, -87.593420644)"
7576514,HS380398,06/26/2010 05:25:00 PM,061XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,0313,003,20,42,08B,1182617,1864574,2010,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7555169,HS358971,06/14/2010 10:10:00 AM,054XX S WOODLAWN AVE,0560,ASSAULT,SIMPLE,STREET,true,false,2131,002,4,41,08A,1185137,1869695,2010,02/10/2018 03:50:01 PM,41.797595094,-87.596601777,"(41.797595094, -87.596601777)"
7614094,HS416928,07/17/2010 09:00:00 PM,061XX S KIMBARK AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1185698,1864503,2010,02/04/2016 06:33:39 AM,41.783334618,-87.594708112,"(41.783334618, -87.594708112)"
7588909,HS393045,07/04/2010 01:45:00 AM,014XX E 53RD ST,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1186597,1870408,2010,02/10/2018 03:50:01 PM,41.799517158,-87.591225242,"(41.799517158, -87.591225242)"
7516754,HS319660,05/21/2010 08:00:00 PM,013XX E 62ND ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0314,003,20,42,08B,1185894,1864151,2010,02/10/2018 03:50:01 PM,41.782364078,-87.594000617,"(41.782364078, -87.594000617)"
7610363,HS414460,07/16/2010 08:30:00 PM,051XX S ELLIS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2124,002,4,41,03,1183829,1871186,2010,02/10/2018 03:50:01 PM,41.80171718,-87.601351788,"(41.80171718, -87.601351788)"
7606243,HS410484,07/14/2010 04:00:00 PM,013XX E 53RD ST,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2131,002,4,41,08B,1185890,1870391,2010,02/10/2018 03:50:01 PM,41.799487229,-87.593818494,"(41.799487229, -87.593818494)"
7502588,HS305375,05/13/2010 10:32:00 AM,053XX S HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,true,false,2132,002,5,41,03,1188555,1870327,2010,02/10/2018 03:50:01 PM,41.799248277,-87.584047451,"(41.799248277, -87.584047451)"
7500608,HS303416,05/12/2010 08:30:00 AM,057XX S DREXEL AVE,0460,BATTERY,SIMPLE,STREET,false,false,2133,002,5,41,08B,1183215,1867140,2010,02/10/2018 03:50:01 PM,41.790628946,-87.603729472,"(41.790628946, -87.603729472)"
7501392,HS304644,05/12/2010 08:30:00 PM,054XX S KIMBARK AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2131,002,4,41,03,1185588,1869322,2010,02/10/2018 03:50:01 PM,41.796560935,-87.594959665,"(41.796560935, -87.594959665)"
7614488,HS419256,07/19/2010 04:38:00 PM,061XX S WOODLAWN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0314,003,20,42,03,1185269,1864636,2010,02/10/2018 03:50:01 PM,41.783709683,-87.596276769,"(41.783709683, -87.596276769)"
7599816,HS404594,07/10/2010 10:30:00 PM,054XX S HARPER AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08A,1187196,1869721,2010,02/10/2018 03:50:01 PM,41.797617768,-87.589050401,"(41.797617768, -87.589050401)"
7513042,HS316159,05/19/2010 07:50:00 PM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08A,1182619,1864499,2010,02/10/2018 03:50:01 PM,41.783395666,-87.605996752,"(41.783395666, -87.605996752)"
7533855,HS337312,06/01/2010 02:15:00 PM,013XX E 61ST ST,0460,BATTERY,SIMPLE,CTA BUS STOP,false,false,2133,002,20,42,08B,1185801,1864814,2010,02/10/2018 03:50:01 PM,41.784185599,-87.594320685,"(41.784185599, -87.594320685)"
7523051,HS326344,05/25/2010 08:00:00 PM,061XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0331,003,5,42,08B,1187928,1864562,2010,02/10/2018 03:50:01 PM,41.783443661,-87.586530426,"(41.783443661, -87.586530426)"
7531351,HS335050,05/31/2010 12:10:00 AM,052XX S HARPER AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2132,002,4,41,08B,1187173,1870663,2010,02/10/2018 03:50:01 PM,41.800203231,-87.589104836,"(41.800203231, -87.589104836)"
7648885,HS453664,08/06/2010 10:30:00 PM,062XX S STONY ISLAND AVE,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,false,false,0314,003,5,42,03,1187938,1864159,2010,02/10/2018 03:50:01 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
7494652,HS296194,05/07/2010 02:50:00 PM,009XX E 54TH ST,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,4,41,08B,1183580,1869801,2010,02/10/2018 03:50:01 PM,41.797922443,-87.602308153,"(41.797922443, -87.602308153)"
7682717,HS488776,08/29/2010 07:40:00 PM,014XX E 53RD ST,0554,ASSAULT,AGG PO HANDS NO/MIN INJURY,ALLEY,true,false,2132,002,4,41,08A,1186954,1870417,2010,02/10/2018 03:50:01 PM,41.799533389,-87.589915765,"(41.799533389, -87.589915765)"
7675878,HS480623,08/25/2010 10:30:00 AM,050XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2124,002,4,39,08A,1183167,1871764,2010,02/10/2018 03:50:01 PM,41.803318702,-87.603761575,"(41.803318702, -87.603761575)"
7640252,HS444564,08/03/2010 09:31:00 PM,061XX S COTTAGE GROVE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0313,003,20,42,08A,1182620,1864465,2010,02/10/2018 03:50:01 PM,41.783302344,-87.605994141,"(41.783302344, -87.605994141)"
7629451,HS433664,07/26/2010 09:50:00 PM,054XX S HYDE PARK BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2132,002,5,41,08A,1188587,1869139,2010,02/10/2018 03:50:01 PM,41.795987556,-87.583968081,"(41.795987556, -87.583968081)"
7486216,HS289743,05/04/2010 01:23:00 AM,017XX E 55TH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2132,002,5,41,08B,1188690,1868864,2010,02/10/2018 03:50:01 PM,41.795230472,-87.583599175,"(41.795230472, -87.583599175)"
7670252,HS473401,08/21/2010 01:40:00 AM,053XX S HARPER AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,2132,002,4,41,08B,1187183,1870246,2010,02/10/2018 03:50:01 PM,41.799058715,-87.589081404,"(41.799058715, -87.589081404)"
7578958,HS383038,06/26/2010 10:20:00 PM,058XX S MARYLAND AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,false,false,2133,002,5,41,04B,1182885,1866522,2010,02/10/2018 03:50:01 PM,41.788940779,-87.604958685,"(41.788940779, -87.604958685)"
7509358,HS311297,05/16/2010 11:25:00 PM,054XX S INGLESIDE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,2131,002,5,41,03,1183457,1869413,2010,02/10/2018 03:50:01 PM,41.796860609,-87.602771301,"(41.796860609, -87.602771301)"
7600449,HS404912,07/10/2010 11:00:00 PM,061XX S COTTAGE GROVE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0313,003,20,42,03,1182617,1864574,2010,02/10/2018 03:50:01 PM,41.783601519,-87.606001759,"(41.783601519, -87.606001759)"
7540133,HS343624,06/05/2010 03:02:00 AM,059XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,true,false,2132,002,5,41,08B,1187900,1865606,2010,02/10/2018 03:50:01 PM,41.786309146,-87.58659984,"(41.786309146, -87.58659984)"
7570330,HS374382,06/23/2010 08:30:00 AM,013XX E 57TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2133,002,5,41,08A,1185899,1867470,2010,02/10/2018 03:50:01 PM,41.791471566,-87.593877633,"(41.791471566, -87.593877633)"
7689448,HS493506,08/30/2010 05:00:00 PM,051XX S DREXEL AVE,0560,ASSAULT,SIMPLE,STREET,true,false,2124,002,4,41,08A,1183055,1871351,2010,02/10/2018 03:50:01 PM,41.802188005,-87.604185177,"(41.802188005, -87.604185177)"
7561445,HS365658,06/18/2010 02:23:00 AM,061XX S COTTAGE GROVE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0313,003,20,42,04B,1182621,1864445,2010,02/10/2018 03:50:01 PM,41.783247439,-87.605991095,"(41.783247439, -87.605991095)"
7540152,HS343601,06/05/2010 02:00:00 AM,015XX E 55TH ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,2132,002,4,41,08B,1187488,1868839,2010,02/10/2018 03:50:01 PM,41.795190552,-87.588007653,"(41.795190552, -87.588007653)"
7478661,HS280753,04/28/2010 02:30:00 PM,051XX S KENWOOD AVE,0460,BATTERY,SIMPLE,PARK PROPERTY,false,false,2124,002,4,41,08B,1185978,1871323,2010,02/10/2018 03:50:01 PM,41.802042628,-87.593466361,"(41.802042628, -87.593466361)"
7674784,HS479923,08/24/2010 11:00:00 PM,062XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,0331,003,5,42,08B,1187938,1864159,2010,02/10/2018 03:50:01 PM,41.782337559,-87.586506596,"(41.782337559, -87.586506596)"
7482797,HS285543,04/30/2010 09:40:00 PM,012XX E 56TH ST,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,STREET,false,false,2133,002,5,41,03,1185288,1868121,2010,02/10/2018 03:50:01 PM,41.793272362,-87.596097547,"(41.793272362, -87.596097547)"
7640201,HS442876,08/03/2010 12:05:00 AM,050XX S ELLIS AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2124,002,4,39,03,1183761,1871798,2010,02/10/2018 03:50:01 PM,41.803398145,-87.601582059,"(41.803398145, -87.601582059)"
7664527,HS469206,08/18/2010 03:15:00 PM,061XX S DREXEL AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0313,003,20,42,04B,1183065,1864351,2010,02/10/2018 03:50:01 PM,41.782979176,-87.604366184,"(41.782979176, -87.604366184)"
7496704,HS300254,05/10/2010 11:15:00 AM,051XX S INGLESIDE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2124,002,4,41,08A,1183413,1871230,2010,02/10/2018 03:50:01 PM,41.80184763,-87.60287603,"(41.80184763, -87.60287603)"
7513167,HS316371,05/19/2010 10:00:00 PM,053XX S DREXEL AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,2131,002,5,41,08B,1183145,1869957,2010,02/10/2018 03:50:01 PM,41.798360661,-87.603898497,"(41.798360661, -87.603898497)"
7482444,HS285110,05/01/2010 04:40:00 AM,062XX S LAKE SHORE DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0331,003,5,42,04A,1190885,1864204,2010,02/10/2018 03:50:01 PM,41.782390296,-87.575700803,"(41.782390296, -87.575700803)"
7509810,HS308201,05/14/2010 09:53:00 PM,056XX S DORCHESTER AVE,0460,BATTERY,SIMPLE,ALLEY,false,false,2133,002,5,41,08B,1186512,1867815,2010,02/10/2018 03:50:01 PM,41.792403783,-87.591619002,"(41.792403783, -87.591619002)"
7542332,HS346440,06/06/2010 11:20:00 PM,051XX S CORNELL AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,2132,002,4,41,03,1187876,1871374,2010,02/10/2018 03:50:01 PM,41.802137533,-87.58650411,"(41.802137533, -87.58650411)"
7634904,HS438994,07/31/2010 02:40:00 PM,050XX S DREXEL BLVD,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2124,002,4,39,08A,1183168,1871743,2010,02/10/2018 03:50:01 PM,41.803261053,-87.603758561,"(41.803261053, -87.603758561)"
7487855,HS291140,05/04/2010 07:37:00 PM,055XX S HYDE PARK BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS,true,false,2132,002,5,41,03,1188604,1868502,2010,02/10/2018 03:50:01 PM,41.794239176,-87.583926105,"(41.794239176, -87.583926105)"
7627815,HS431724,07/25/2010 08:20:00 PM,062XX S LAKE SHORE DR,051A,ASSAULT,AGGRAVATED: HANDGUN,PARK PROPERTY,true,false,0331,003,5,42,04A,1190885,1864204,2010,02/10/2018 03:50:01 PM,41.782390296,-87.575700803,"(41.782390296, -87.575700803)"
7567533,HS372330,06/22/2010 12:53:00 AM,052XX S UNIVERSITY AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2131,002,4,41,03,1184692,1870764,2010,02/10/2018 03:50:01 PM,41.800538968,-87.598200112,"(41.800538968, -87.598200112)"
7621099,HS424868,07/22/2010 09:30:00 PM,054XX S EVERETT AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,2132,002,5,41,08B,1188969,1869247,2010,02/10/2018 03:50:01 PM,41.796274769,-87.582563829,"(41.796274769, -87.582563829)"
7537924,HS340849,06/03/2010 03:05:00 PM,061XX S INGLESIDE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0313,003,20,42,08B,1183504,1864481,2010,02/10/2018 03:50:01 PM,41.783325684,-87.60275264,"(41.783325684, -87.60275264)"
7682757,HS488977,08/29/2010 09:00:00 PM,052XX S DREXEL AVE,0460,BATTERY,SIMPLE,STREET,false,false,2131,002,5,41,08B,1183138,1870261,2010,02/10/2018 03:50:01 PM,41.799195024,-87.603914707,"(41.799195024, -87.603914707)"
7658171,HS462997,08/14/2010 10:38:00 PM,008XX E 61ST ST,0461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,SIDEWALK,true,false,0313,003,20,42,04B,1182729,1864744,2010,02/10/2018 03:50:01 PM,41.784065414,-87.605585857,"(41.784065414, -87.605585857)"
